"","CASE_ID","STU_CITIZEN_NM","STU_ABOR_TSI_NM","SUBMISSION_METHOD","ENTRY_TYPE","ASSESSMENT_DECISION_NM","ASSESSMENT_OUTCOME_NM","LAST_COUNTRY_EDUCATION","PREFERENCE_NO","AVAIL_ORG_UNIT_NM","STUDY_MODE_CD","RETURNING_DEFERRAL","CURR_AVAIL_YR","CURR_STUDY_PERIOD","ORIG_AVAIL_YR","ORIG_STUDY_PERIOD","SPK_CAT_TYPE_CD","OFFER_RELEASED_FG","OFFER_OUTCOME_CD","OFFER_CONDITIONS"
"20732","1134030|520303|797845","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Bangladesh","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","N"
"20746","1134030|520303|797846","Australian","No","Online Application","","Not Assessed","Higher Preference Successful","Bangladesh","2","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","N"
"20754","914474|520466|798075","New Zealander","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"20771","1142226|520650|798326","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","","Y"
"20785","910756|520670|798354","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"20802","904601|520672|798356","Permanent Resident (excl Humanitarian)","No","Online Application","","","","Australia","2","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","",""
"20812","904601|520672|798357","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"20828","904601|520672|798358","Permanent Resident (excl Humanitarian)","No","Online Application","","","","Australia","3","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","",""
"20836","904601|520672|798359","Permanent Resident (excl Humanitarian)","No","Online Application","","","","Australia","4","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","",""
"20842","820946|520725|798443","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"20857","1142353|520840|798661","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","","Y"
"20886","912652|520849|798674","Australian","No","Online Application","","Qualified","Successful","Australia","3","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","","N"
"20899","914217|520877|798710","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"20916","1142533|521081|798989","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","",""
"20932","1142533|521081|798991","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Australia","3","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","",""
"20946","775199|521143|799077","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"20962","1102146|521145|799079","Permanent Resident (excl Humanitarian)","No","Online Application","Grad Dip/Postgrad Dip","Qualified","Successful","India","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"20980","1142723|521364|799413","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","No Outcome Set","India","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","Y"
"20989","1134546|521504|799589","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","No Outcome Set","Australia","1","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","",""
"21001","1134546|521504|799590","Australian","No","Online Application","","","","Australia","2","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","Y"
"21008","867945|521518|799608","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"21025","1142998|521685|799867","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","N"
"21035","1142998|521685|799868","Australian","No","Online Application","","Not Qualified","Successful","Australia","2","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$DEF","N"
"21054","910957|521867|800100","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"21072","752726|522083|800392","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","No Outcome Set","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","N"
"21082","904721|522141|800478","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"21101","1143372|522188|800537","Permanent Resident (excl Humanitarian)","No","Online Application","","Not Assessed","Ineligible / Withdrawn","Lebanon","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","N"
"21103","1143409|522225|800589","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","India","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","",""
"21111","1143409|522225|800590","Australian","No","Online Application","","","","India","2","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","",""
"21117","914432|522285|800676","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","","N"
"21132","914432|522285|800677","Permanent Resident (excl Humanitarian)","No","Online Application","","Not Assessed","Higher Preference Successful","Australia","2","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","N"
"21141","1143517|522339|800755","Australian","No","Online Application","Higher Doctorate","Qualified","Successful","United States of America","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","N"
"21156","757579|522373|800804","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"21172","1143543|522376|800807","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","","Y"
"21188","991526|522377|800808","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","","Y"
"21204","762030|522402|800842","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","","Y"
"21216","503025|522446|800908","Australian","No","Online Application","","","","Australia","3","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","",""
"21224","1143625|522492|800978","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","N"
"21242","913720|522581|801123","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"21259","832002|522627|801205","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","N"
"21275","832002|522627|801206","Australian","No","Online Application","","Not Assessed","Higher Preference Successful","Australia","2","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","N"
"21282","1055144|522895|801578","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","",""
"21297","1055144|522895|801580","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","No Decision","Not Successful","Australia","3","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","",""
"21310","910057|522958|801677","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","N"
"21324","914036|523110|801895","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","Y"
"21340","1144023|523144|801941","Australian","No","Online Application","Masters CW","Qualified","No Outcome Set","","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","Y"
"21361","832820|523220|802061","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","N"
"21371","1079364|523824|802965","Australian","No","Online Application","","","","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","N"
"21380","1079364|523833|802977","Australian","No","Online Application","Grad Dip/Postgrad Dip","","","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","","N"
"21389","1130720|523901|803072","Permanent Resident (excl Humanitarian)","No","Online Application","Grad Dip/Postgrad Dip","Not Qualified","Not Successful","","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","",""
"21401","1130720|523901|803073","Permanent Resident (excl Humanitarian)","No","Online Application","","Not Qualified","Not Successful","","2","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","",""
"21412","1130720|523901|803074","Permanent Resident (excl Humanitarian)","No","Online Application","","Not Qualified","Not Successful","","3","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","",""
"21423","1130720|523901|803075","Permanent Resident (excl Humanitarian)","No","Online Application","","Not Qualified","Not Successful","","4","Engineering","STD","N","2020","Mid Year Intake","2020","Mid Year Intake","MCW","","","Y"
"21434","1144647|523920|803104","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Sudan","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","","Y"
"21446","1144691|524003|803220","Permanent Resident (excl Humanitarian)","No","Online Application","","Not Qualified","Not Successful","India","3","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","","",""
